date,sp500,snp1,sp500Return,snp1Return,top1Ticker,holdingTicker,swapExecuted
2022-03-22,155.740757,162.721477,0.0005515626,-0.0033016225,AMZN,AMZN,0
2022-03-23,155.511654,163.302564,-0.0014710537,0.0035710532,AMZN,AMZN,0
2022-03-24,156.030821,160.610722,0.0033384433,-0.0164837752,AMZN,AMZN,0
2022-03-25,157.274310,158.282447,0.0079695112,-0.0144963805,AMZN,AMZN,0
2022-03-28,156.510631,158.165524,-0.0048557149,-0.0007387024,AMZN,AMZN,0
2022-03-29,156.102426,157.930258,-0.0026081570,-0.0014874669,AMZN,AMZN,0
2022-03-30,154.660491,157.865617,-0.0092371113,-0.0004093010,AMZN,AMZN,0
2022-03-31,153.557276,157.829809,-0.0071331386,-0.0002268214,AMZN,AMZN,0
2022-04-01,153.966185,156.248557,0.0026629048,-0.0100187161,AMZN,AMZN,0
2022-04-04,154.556205,155.238628,0.0038321443,-0.0064636103,AMZN,AMZN,0
2022-04-05,154.426368,152.728543,-0.0008400620,-0.0161692039,AMZN,AMZN,0
2022-04-06,154.596044,150.758988,0.0010987469,-0.0128957848,AMZN,AMZN,0
2022-04-07,152.806959,156.090336,-0.0115726452,0.0353633802,AMZN,AMZN,0
2022-04-08,150.850078,160.018445,-0.0128062254,0.0251656132,AMZN,AMZN,0
2022-04-11,155.108317,162.656459,0.0282282857,0.0164856889,AMZN,AMZN,0
2022-04-12,160.898996,166.824303,0.0373331296,0.0256235987,AMZN,AMZN,0
2022-04-13,164.045713,166.843503,0.0195570898,0.0001150943,AMZN,AMZN,0
2022-04-14,167.885364,168.267140,0.0234059825,0.0085327667,AMZN,AMZN,0
2022-04-15,168.654815,165.963987,0.0045831958,-0.0136874795,AMZN,AMZN,0
2022-04-18,169.413380,164.321552,0.0044977370,-0.0098963342,AMZN,AMZN,0
2022-04-19,169.950391,164.498065,0.0031698229,0.0010741936,AMZN,AMZN,0
2022-04-20,170.667673,161.729757,0.0042205422,-0.0168288192,AMZN,AMZN,0
2022-04-21,170.872020,162.804146,0.0011973376,0.0066431128,AMZN,AMZN,0
2022-04-22,170.813835,163.939171,-0.0003405215,0.0069717219,AMZN,AMZN,0
2022-04-25,171.438686,163.600439,0.0036580825,-0.0020662032,AMZN,AMZN,0
2022-04-26,172.193756,163.092684,0.0044043156,-0.0031036312,AMZN,AMZN,0
2022-04-27,172.988007,170.333383,0.0046125426,0.0443962225,AMZN,AMZN,0
2022-04-28,173.723308,176.380454,0.0042505912,0.0355013823,AMZN,AMZN,0
2022-04-29,174.280766,176.712021,0.0032088832,0.0018798438,AMZN,AMZN,0
2022-05-02,174.498701,177.508751,0.0012504805,0.0045086307,AMZN,AMZN,0
2022-05-03,179.659787,178.678693,0.0295766453,0.0065908981,AMZN,AMZN,0
2022-05-04,184.041128,180.020226,0.0243868763,0.0075080750,AMZN,AMZN,0
2022-05-05,182.017733,178.547739,-0.0109942509,-0.0081795599,AMZN,AMZN,0
2022-05-06,180.344912,177.341259,-0.0091904293,-0.0067571877,AMZN,AMZN,0
2022-05-09,178.223532,175.902690,-0.0117629055,-0.0081118672,AMZN,AMZN,0
2022-05-10,175.937005,174.374158,-0.0128295450,-0.0086896483,AMZN,AMZN,0
2022-05-11,173.599040,172.861327,-0.0132886490,-0.0086757740,AMZN,AMZN,0
2022-05-12,171.336405,171.424688,-0.0130336849,-0.0083109317,AMZN,AMZN,0
2022-05-13,170.626383,167.017387,-0.0041440212,-0.0257098386,AMZN,AMZN,0
2022-05-16,169.525245,162.774990,-0.0064535040,-0.0254009308,AMZN,AMZN,0
2022-05-17,168.069771,158.855479,-0.0085855894,-0.0240793205,AMZN,AMZN,0
2022-05-18,166.305711,155.530411,-0.0104960017,-0.0209314013,AMZN,AMZN,0
2022-05-19,166.063474,153.130031,-0.0014565712,-0.0154335073,AMZN,AMZN,0
2022-05-20,166.510486,151.377027,0.0026918135,-0.0114478173,AMZN,AMZN,0
2022-05-23,167.259020,150.979014,0.0044954147,-0.0026292789,AMZN,AMZN,0
2022-05-24,167.923338,149.778718,0.0039717909,-0.0079500853,AMZN,AMZN,0
2022-05-25,168.616413,151.336195,0.0041273281,0.0103985208,AMZN,AMZN,0
2022-05-26,169.389768,151.909593,0.0045864762,0.0037889013,AMZN,AMZN,0
2022-05-27,169.680612,149.407620,0.0017170098,-0.0164701471,AMZN,AMZN,0
2022-05-30,170.213743,146.872714,0.0031419680,-0.0169663788,AMZN,AMZN,0
2022-05-31,169.905065,144.955834,-0.0018134705,-0.0130512966,AMZN,AMZN,0
2022-06-01,169.947431,142.751521,0.0002493521,-0.0152067929,AMZN,AMZN,0
2022-06-02,168.872085,140.031397,-0.0063275222,-0.0190549564,AMZN,AMZN,0
2022-06-03,168.193873,137.903771,-0.0040161291,-0.0151939217,AMZN,AMZN,0
2022-06-06,166.192596,137.426413,-0.0118986306,-0.0034615288,AMZN,AMZN,0
2022-06-07,164.070396,137.130398,-0.0127695258,-0.0021539921,AMZN,AMZN,0
2022-06-08,162.686909,141.872053,-0.0084322763,0.0345777097,AMZN,AMZN,0
2022-06-09,161.003725,147.581086,-0.0103461525,0.0402407210,AMZN,AMZN,0
2022-06-10,160.298781,148.331786,-0.0043784330,0.0050866911,AMZN,AMZN,0
2022-06-13,159.299604,148.685111,-0.0062332175,0.0023819901,AMZN,AMZN,0
2022-06-14,159.293759,149.841371,-0.0000366903,0.0077765720,AMZN,AMZN,0
2022-06-15,158.949733,150.865495,-0.0021596943,0.0068347181,AMZN,AMZN,0
2022-06-16,159.454970,151.143782,0.0031785916,0.0018446035,AMZN,AMZN,0
2022-06-17,159.733519,152.291946,0.0017468868,0.0075965011,AMZN,AMZN,0
2022-06-20,157.748044,151.556447,-0.0124299208,-0.0048295289,AMZN,AMZN,0
2022-06-21,155.666207,149.963596,-0.0131972342,-0.0105099533,AMZN,AMZN,0
2022-06-22,153.607981,147.832897,-0.0132220457,-0.0142081069,AMZN,AMZN,0
2022-06-23,151.679351,145.213594,-0.0125555289,-0.0177180020,AMZN,AMZN,0
2022-06-24,151.278191,142.567395,-0.0026447923,-0.0182228015,AMZN,AMZN,0
2022-06-27,150.343257,142.844517,-0.0061802271,0.0019437932,AMZN,AMZN,0
2022-06-28,148.977226,142.920003,-0.0090860869,0.0005284508,AMZN,AMZN,0
2022-06-29,147.304781,142.901963,-0.0112261776,-0.0001262276,AMZN,AMZN,0
2022-06-30,149.413327,147.591636,0.0143141772,0.0328174189,AMZN,AMZN,0
2022-07-01,150.841198,151.642270,0.0095565133,0.0274448768,AMZN,AMZN,0
2022-07-04,151.174449,157.315822,0.0022092829,0.0374140489,AMZN,AMZN,0
2022-07-05,151.298843,164.224679,0.0008228533,0.0439171200,AMZN,AMZN,0
2022-07-06,151.128922,175.354892,-0.0011230863,0.0677742972,AMZN,AMZN,0
2022-07-07,150.626826,176.047720,-0.0033222989,0.0039510036,AMZN,AMZN,0
2022-07-08,149.779916,177.254074,-0.0056225710,0.0068524301,AMZN,AMZN,0
2022-07-11,148.607900,179.440371,-0.0078249185,0.0123342542,AMZN,AMZN,0
2022-07-12,147.196040,182.378126,-0.0095005750,0.0163717636,AMZN,AMZN,0
2022-07-13,145.541161,186.369733,-0.0112426865,0.0218864338,AMZN,AMZN,0
2022-07-14,143.721894,185.810271,-0.0125000178,-0.0030018954,AMZN,AMZN,0
2022-07-15,141.824361,184.664236,-0.0132028128,-0.0061677663,AMZN,AMZN,0
2022-07-18,141.494362,184.337263,-0.0023268145,-0.0017706352,AMZN,AMZN,0
2022-07-19,141.738550,183.738890,0.0017257802,-0.0032460785,AMZN,AMZN,0
2022-07-20,142.621362,182.621070,0.0062284538,-0.0060837442,AMZN,AMZN,0
2022-07-21,144.179491,180.951399,0.0109249343,-0.0091428154,AMZN,AMZN,0
2022-07-22,142.401494,180.100558,-0.0123318284,-0.0047020400,AMZN,AMZN,0
2022-07-25,140.877621,179.266267,-0.0107012412,-0.0046323648,AMZN,AMZN,0
2022-07-26,139.698028,178.699408,-0.0083731757,-0.0031621031,AMZN,AMZN,0
2022-07-27,138.869603,178.556018,-0.0059301116,-0.0008024093,AMZN,AMZN,0
2022-07-28,138.994984,174.944097,0.0009028688,-0.0202285030,AMZN,AMZN,0
2022-07-29,139.427610,171.376028,0.0031125259,-0.0203954848,AMZN,AMZN,0
2022-08-01,137.945799,168.387739,-0.0106278177,-0.0174370310,AMZN,AMZN,0
2022-08-02,136.687272,165.104937,-0.0091233442,-0.0194954938,AMZN,AMZN,0
2022-08-03,135.731410,161.740867,-0.0069930583,-0.0203753447,AMZN,AMZN,0
2022-08-04,135.086559,158.463014,-0.0047509323,-0.0202660734,AMZN,AMZN,0
2022-08-05,134.753262,159.939117,-0.0024672837,0.0093151262,AMZN,AMZN,0
2022-08-08,134.707795,160.553102,-0.0003374099,0.0038388658,AMZN,AMZN,0
2022-08-09,134.865329,160.326394,0.0011694481,-0.0014120426,AMZN,AMZN,0
2022-08-10,135.237310,159.347890,0.0027581682,-0.0061031994,AAPL,AMZN,0
2022-08-11,134.661205,150.962863,-0.0042599597,-0.0526208887,AMZN,AAPL,1
2022-08-12,133.647686,145.055580,-0.0075264343,-0.0391306996,AMZN,AMZN,1
2022-08-15,132.522971,150.066203,-0.0084155223,0.0345427797,AMZN,AMZN,0
2022-08-16,131.150972,157.080467,-0.0103529129,0.0467411294,AMZN,AMZN,0
2022-08-17,130.575636,159.886323,-0.0043868214,0.0178625386,AMZN,AMZN,0
2022-08-18,129.708732,164.035750,-0.0066390964,0.0259523558,AMZN,AMZN,0
2022-08-19,129.706028,163.671091,-0.0000208490,-0.0022230436,AMZN,AMZN,0
2022-08-22,129.431518,163.358746,-0.0021163996,-0.0019083699,AMZN,AMZN,0
2022-08-23,129.815675,162.638018,0.0029680385,-0.0044119315,AMZN,AMZN,0
2022-08-24,130.044114,162.157189,0.0017597145,-0.0029564402,AMZN,AMZN,0
2022-08-25,130.635689,159.493334,0.0045490360,-0.0164276088,AMZN,AMZN,0
2022-08-26,131.158626,157.501606,0.0040030174,-0.0124878478,AMZN,AMZN,0
2022-08-29,131.503786,155.228168,0.0026316218,-0.0144343795,AMZN,AMZN,0
2022-08-30,135.816350,152.678884,0.0327942168,-0.0164228159,AMZN,AMZN,0
2022-08-31,136.434407,151.410843,0.0045506855,-0.0083052775,AMZN,AMZN,0
2022-09-01,136.975297,149.726708,0.0039644632,-0.0111229544,AMZN,AMZN,0
2022-09-02,137.541437,145.768247,0.0041331539,-0.0264379026,AMZN,AMZN,0
2022-09-05,138.172173,142.198007,0.0045857951,-0.0244925826,AMZN,AMZN,0
2022-09-06,138.408531,138.414158,0.0017106011,-0.0266097167,AMZN,AMZN,0
2022-09-07,138.844764,134.660869,0.0031517801,-0.0271163641,AMZN,AMZN,0
2022-09-08,138.595336,131.861970,-0.0017964554,-0.0207847981,AMZN,AMZN,0
2022-09-09,138.584205,129.509514,-0.0000803126,-0.0178402911,AAPL,AMZN,0
2022-09-12,138.147633,125.089320,-0.0031502235,-0.0341302697,AAPL,AAPL,1
2022-09-13,137.393045,126.979805,-0.0054621907,0.0151130854,AAPL,AAPL,0
2022-09-14,136.340438,129.190671,-0.0076612826,0.0174111586,AAPL,AAPL,0
2022-09-15,135.017362,131.710077,-0.0097042104,0.0195014572,AAPL,AAPL,0
2022-09-16,133.515250,131.963673,-0.0111253204,0.0019254135,AAPL,AAPL,0
2022-09-19,131.855957,132.270325,-0.0124277456,0.0023237581,AAPL,AAPL,0
2022-09-20,130.118977,132.596458,-0.0131733078,0.0024656566,AAPL,AAPL,0
2022-09-21,128.396684,132.917916,-0.0132363003,0.0024243289,AAPL,AAPL,0
2022-09-22,128.855174,133.825002,0.0035708869,0.0068244083,AAPL,AAPL,0
2022-09-23,129.423602,135.483418,0.0044113770,0.0123924238,AAPL,AAPL,0
2022-09-26,129.737846,135.816433,0.0024280221,0.0024579756,AAPL,AAPL,0
2022-09-27,134.128194,135.570563,0.0338401518,-0.0018103126,AAPL,AAPL,0
2022-09-28,137.775007,134.811520,0.0271890077,-0.0055988771,AAPL,AAPL,0
2022-09-29,140.852996,133.599478,0.0223406923,-0.0089906386,AAPL,AAPL,0
2022-09-30,141.442491,137.082179,0.0041851819,0.0260682239,AAPL,AAPL,0
2022-10-03,142.087979,139.799632,0.0045636036,0.0198235283,AAPL,AAPL,0
2022-10-04,142.730876,141.630769,0.0045246459,0.0130982994,AMZN,AAPL,0
2022-10-05,143.286805,137.770912,0.0038949456,-0.0272529555,AMZN,AMZN,1
2022-10-06,143.307830,140.999893,0.0001467283,0.0234373190,AMZN,AMZN,0
2022-10-07,142.767186,143.104007,-0.0037726004,0.0149228075,AMZN,AMZN,0
2022-10-10,145.553921,141.926636,0.0195194368,-0.0082273825,AMZN,AMZN,0
2022-10-11,149.075955,140.210998,0.0241974479,-0.0120882022,AMZN,AMZN,0
2022-10-12,150.575800,140.067433,0.0100609467,-0.0010239178,AAPL,AMZN,0
2022-10-13,152.815904,135.514487,0.0148769210,-0.0325053917,AAPL,AAPL,1
2022-10-14,153.298447,135.716302,0.0031576747,0.0014892533,AAPL,AAPL,0
2022-10-17,153.945864,135.747512,0.0042232414,0.0002299671,AAPL,AAPL,0
2022-10-18,158.294535,136.056030,0.0282480536,0.0022727290,AAPL,AAPL,0
2022-10-19,164.173015,136.365121,0.0371363447,0.0022717928,AAPL,AAPL,0
2022-10-20,164.811537,136.596914,0.0038893255,0.0016997973,AAPL,AAPL,0
2022-10-21,165.267518,136.446448,0.0027666801,-0.0011015323,AAPL,AAPL,0
2022-10-24,163.298216,135.918066,-0.0119158426,-0.0038724463,AAPL,AAPL,0
2022-10-25,161.178775,135.791685,-0.0129789650,-0.0009298357,AAPL,AAPL,0
2022-10-26,159.976885,134.397366,-0.0074568749,-0.0102680734,AAPL,AAPL,0
2022-10-27,158.368139,133.453511,-0.0100561135,-0.0070228643,AMZN,AAPL,0
2022-10-28,156.449138,131.011743,-0.0121173430,-0.0182967699,AMZN,AMZN,1
2022-10-31,154.784868,131.349500,-0.0106377712,0.0025780665,AMZN,AMZN,0
2022-11-01,152.726989,131.744231,-0.0132950916,0.0030051959,AMZN,AMZN,0
2022-11-02,150.738571,132.142127,-0.0130194281,0.0030202143,AMZN,AMZN,0
2022-11-03,153.178193,133.971437,0.0161844583,0.0138435059,AMZN,AMZN,0
2022-11-04,155.073766,134.952007,0.0123749577,0.0073192473,AMZN,AMZN,0
2022-11-07,153.586780,137.789357,-0.0095888956,0.0210248814,AMZN,AMZN,0
2022-11-08,152.529948,141.019319,-0.0068810138,0.0234413015,AMZN,AMZN,0
2022-11-09,151.897723,144.771854,-0.0041449213,0.0266100738,AMZN,AMZN,0
2022-11-10,151.855477,145.384303,-0.0002781186,0.0042304432,AMZN,AMZN,0
2022-11-11,149.861571,145.773670,-0.0131302886,0.0026781964,AMZN,AMZN,0
2022-11-14,147.869822,146.246506,-0.0132905929,0.0032436266,AMZN,AMZN,0
2022-11-15,145.972239,146.671866,-0.0128327921,0.0029085140,AMZN,AMZN,0
2022-11-16,144.278333,147.044291,-0.0116043036,0.0025391725,AMZN,AMZN,0
2022-11-17,143.255394,148.940204,-0.0070900408,0.0128934791,AMZN,AMZN,0
2022-11-18,141.940970,152.179347,-0.0091753850,0.0217479450,AMZN,AMZN,0
2022-11-21,141.100086,153.437008,-0.0059241828,0.0082643349,AMZN,AMZN,0
2022-11-22,140.586979,153.524822,-0.0036364788,0.0005723107,AMZN,AMZN,0
2022-11-23,140.389542,152.540099,-0.0014043714,-0.0064140948,AMZN,AMZN,0
2022-11-24,140.421822,150.628817,0.0002299262,-0.0125297003,AMZN,AMZN,0
2022-11-25,140.703223,155.686759,0.0020039737,0.0335788428,AMZN,AMZN,0
2022-11-28,141.176829,159.871532,0.0033659927,0.0268794418,AMZN,AMZN,0
2022-11-29,141.775540,163.234241,0.0042408566,0.0210338228,AMZN,AMZN,0
2022-11-30,142.429243,165.765733,0.0046108308,0.0155083414,AMZN,AMZN,0
2022-12-01,143.070059,161.862417,0.0044991879,-0.0235471857,AMZN,AMZN,0
2022-12-02,143.615228,158.272722,0.0038105076,-0.0221774475,AMZN,AMZN,0
2022-12-05,144.051796,157.374398,0.0030398386,-0.0056757931,AMZN,AMZN,0
2022-12-06,143.997481,156.872538,-0.0003770479,-0.0031889582,AMZN,AMZN,0
2022-12-07,145.776881,155.154163,0.0123571561,-0.0109539590,AMZN,AMZN,0
2022-12-08,146.888532,153.833305,0.0076257046,-0.0085131952,AMZN,AMZN,0
2022-12-09,145.410176,153.173404,-0.0100644780,-0.0042897183,AMZN,AMZN,0
2022-12-12,143.675419,152.359509,-0.0119300887,-0.0053135479,AMZN,AMZN,0
2022-12-13,143.064488,152.432056,-0.0042521615,0.0004761516,AMZN,AMZN,0
2022-12-14,141.988616,152.055291,-0.0075201885,-0.0024716886,AMZN,AMZN,0
2022-12-15,140.140333,153.412969,-0.0130171253,0.0089288462,AMZN,AMZN,0
2022-12-16,138.443860,154.185170,-0.0121055253,0.0050334781,AMZN,AMZN,0
2022-12-19,139.026455,151.316694,0.0042081683,-0.0186040975,AMZN,AMZN,0
2022-12-20,139.667101,148.736244,0.0046080840,-0.0170533077,AMZN,AMZN,0
2022-12-21,139.796078,145.764899,0.0009234610,-0.0199772778,AMZN,AMZN,0
2022-12-22,140.236714,142.869885,0.0031519900,-0.0198608402,AMZN,AMZN,0
2022-12-23,140.624308,139.015366,0.0027638540,-0.0269792280,AMZN,AMZN,0
2022-12-26,140.792701,135.114161,0.0011974703,-0.0280631245,AMZN,AMZN,0
2022-12-27,141.416099,132.181302,0.0044277743,-0.0217065261,AMZN,AMZN,0
2022-12-28,141.941995,128.877769,0.0037187819,-0.0249924325,AMZN,AMZN,0
2022-12-29,142.827466,133.126100,0.0062382590,0.0329640307,AMZN,AMZN,0
2022-12-30,144.389289,138.461828,0.0109350357,0.0400802519,AMZN,AMZN,0
2023-01-02,145.055982,136.683364,0.0046173293,-0.0128444323,AMZN,AMZN,0
2023-01-03,145.681544,135.202440,0.0043125542,-0.0108347098,AMZN,AMZN,0
2023-01-04,146.208325,136.791090,0.0036159786,0.0117501615,AMZN,AMZN,0
2023-01-05,146.458017,138.216216,0.0017077778,0.0104182691,AMZN,AMZN,0
2023-01-06,146.591803,138.043210,0.0009134783,-0.0012517063,AMZN,AMZN,0
2023-01-09,146.924096,138.380792,0.0022667935,0.0024454770,AMZN,AMZN,0
2023-01-10,147.446918,139.120306,0.0035584487,0.0053440532,AMZN,AMZN,0
2023-01-11,148.088090,140.147348,0.0043484917,0.0073824000,AMZN,AMZN,0
2023-01-12,146.945152,140.572403,-0.0077179619,0.0030329144,AMZN,AMZN,0
2023-01-13,146.139612,141.310183,-0.0054819062,0.0052483978,AMZN,AMZN,0
2023-01-16,144.852278,140.000741,-0.0088089328,-0.0092664361,AAPL,AMZN,0
2023-01-17,143.302063,135.285311,-0.0107020396,-0.0336814635,AAPL,AAPL,1
2023-01-18,141.564173,136.487597,-0.0121274608,0.0088870395,AAPL,AAPL,0
2023-01-19,139.736366,137.759432,-0.0129115113,0.0093183184,AAPL,AAPL,0
2023-01-20,137.878356,136.755350,-0.0132965348,-0.0072886629,AAPL,AAPL,0
2023-01-23,136.090230,135.574451,-0.0129688708,-0.0086351218,AAPL,AAPL,0
2023-01-24,134.475019,134.244629,-0.0118686748,-0.0098087959,AAPL,AAPL,0
2023-01-25,133.130608,132.829238,-0.0099974750,-0.0105433703,AMZN,AAPL,0
2023-01-26,132.068671,127.110627,-0.0079766560,-0.0430523494,AMZN,AMZN,1
2023-01-27,131.438751,127.359910,-0.0047696430,0.0019611497,AMZN,AMZN,0
2023-01-30,131.853618,124.075975,0.0031563508,-0.0257846825,AMZN,AMZN,0
2023-01-31,132.380509,120.828066,0.0039960300,-0.0261767809,AAPL,AMZN,0
2023-02-01,132.370898,113.111691,-0.0000725994,-0.0638624338,AAPL,AAPL,1
2023-02-02,132.602009,112.255658,0.0017459331,-0.0075680383,AAPL,AAPL,0
2023-02-03,132.015901,110.178247,-0.0044200533,-0.0185060695,AAPL,AAPL,0
2023-02-06,131.727215,108.474225,-0.0021867517,-0.0154660477,AAPL,AAPL,0
2023-02-07,130.611486,106.089928,-0.0084699978,-0.0219803028,AAPL,AAPL,0
2023-02-08,129.790228,103.877638,-0.0062877937,-0.0208529705,AAPL,AAPL,0
2023-02-09,132.746651,110.141026,0.0227784722,0.0602958240,AAPL,AAPL,0
2023-02-10,135.141749,115.263329,0.0180426265,0.0465067646,AAPL,AAPL,0
2023-02-13,136.272684,113.352266,0.0083685091,-0.0165799709,AAPL,AAPL,0
2023-02-14,138.059610,111.448898,0.0131128734,-0.0167916200,AAPL,AAPL,0
2023-02-15,138.098287,109.819494,0.0002801489,-0.0146201907,AAPL,AAPL,0
2023-02-16,138.732205,108.074983,0.0045903324,-0.0158852553,AAPL,AAPL,0
2023-02-17,137.754855,106.185692,-0.0070448666,-0.0174812995,AAPL,AAPL,0
2023-02-20,137.248354,104.013661,-0.0036768286,-0.0204550277,AAPL,AAPL,0
2023-02-21,135.686536,102.900534,-0.0113794985,-0.0107017316,AAPL,AAPL,0
2023-02-22,134.370176,101.394802,-0.0097014781,-0.0146328899,AAPL,AAPL,0
2023-02-23,134.979527,102.032496,0.0045348649,0.0062892205,AAPL,AAPL,0
2023-02-24,135.599897,103.294089,0.0045960326,0.0123646113,AAPL,AAPL,0
2023-02-27,134.019825,102.744857,-0.0116524588,-0.0053171678,AMZN,AAPL,0
2023-02-28,132.296653,100.460697,-0.0128575892,-0.0222313785,AMZN,AMZN,1
2023-03-01,130.537789,101.762504,-0.0132948507,0.0129583724,AMZN,AMZN,0
2023-03-02,128.839526,102.446444,-0.0130097430,0.0067209486,AMZN,AMZN,0
2023-03-03,127.255995,102.400159,-0.0122907257,-0.0004518041,AMZN,AMZN,0
2023-03-06,125.868269,102.323965,-0.0109049947,-0.0007440791,AMZN,AMZN,0
2023-03-07,124.720923,107.353980,-0.0091154506,0.0491577470,AMZN,AMZN,0
2023-03-08,123.851449,111.472675,-0.0069713493,0.0383655510,AMZN,AMZN,0
2023-03-09,123.264101,111.794648,-0.0047423636,0.0028883600,AMZN,AMZN,0
2023-03-10,122.907557,112.444455,-0.0028925167,0.0058125018,AMZN,AMZN,0
2023-03-13,125.405879,113.012854,0.0203268321,0.0050549345,AMZN,AMZN,0
2023-03-14,128.424240,113.198964,0.0240687360,0.0016468051,AMZN,AMZN,0
2023-03-15,132.167055,112.926939,0.0291441495,-0.0024030697,AMZN,AMZN,0
2023-03-16,132.281786,112.168629,0.0008680766,-0.0067150556,AMZN,AMZN,0
2023-03-17,132.504499,111.431758,0.0016836218,-0.0065693106,AMZN,AMZN,0
2023-03-20,133.327506,110.400917,0.0062111670,-0.0092508735,AMZN,AMZN,0
2023-03-21,134.770488,109.068349,0.0108228395,-0.0120702626,AMZN,AMZN,0
2023-03-22,136.870876,107.474650,0.0155849237,-0.0146119332,AMZN,AMZN,0
2023-03-23,135.403512,106.855742,-0.0107207890,-0.0057586392,AMZN,AMZN,0
2023-03-24,134.268370,106.477864,-0.0083834004,-0.0035363397,AMZN,AMZN,0
2023-03-27,136.231645,107.636695,0.0146220204,0.0108833051,AMZN,AMZN,0
2023-03-28,137.582805,108.414476,0.0099181055,0.0072259905,AMZN,AMZN,0
2023-03-29,140.771061,110.151475,0.0231733628,0.0160218295,AMZN,AMZN,0
2023-03-30,143.499075,111.677044,0.0193790778,0.0138497427,AMZN,AMZN,0
2023-03-31,143.155073,111.333593,-0.0023972434,-0.0030753984,AMZN,AMZN,0
2023-04-03,142.294873,111.048823,-0.0060088674,-0.0025578093,AMZN,AMZN,0
2023-04-04,143.038787,110.549532,0.0052279764,-0.0044961348,AMZN,AMZN,0
2023-04-05,143.156036,110.129621,0.0008197012,-0.0037984012,AMZN,AMZN,0
2023-04-06,143.802973,109.351643,0.0045191071,-0.0070642059,AMZN,AMZN,0
2023-04-07,144.460528,108.823871,0.0045726055,-0.0048263740,AMZN,AMZN,0
2023-04-10,145.060092,106.171310,0.0041503674,-0.0243748016,AMZN,AMZN,0
2023-04-11,145.554262,103.330078,0.0034066580,-0.0267608304,AMZN,AMZN,0
2023-04-12,146.206093,101.507190,0.0044782667,-0.0176414047,AMZN,AMZN,0
2023-04-13,146.877047,99.331885,0.0045890988,-0.0214300586,AMZN,AMZN,0
2023-04-14,146.620861,97.805541,-0.0017442213,-0.0153661005,AMZN,AMZN,0
2023-04-17,146.036826,96.036327,-0.0039833038,-0.0180891038,AMZN,AMZN,0
2023-04-18,146.336432,95.131385,0.0020515826,-0.0094229097,AMZN,AMZN,0
2023-04-19,146.383561,93.966224,0.0003220582,-0.0122479136,AMZN,AMZN,0
2023-04-20,144.919204,94.026827,-0.0100035587,0.0006449450,AMZN,AMZN,0
2023-04-21,143.233211,94.055584,-0.0116340222,0.0003058314,AMZN,AMZN,0
2023-04-24,143.095146,94.812358,-0.0009639168,0.0080460288,AMZN,AMZN,0
2023-04-25,143.565354,95.517773,0.0032859791,0.0074401184,AMZN,AMZN,0
2023-04-26,142.430676,97.828720,-0.0079035651,0.0241938967,AMZN,AMZN,0
2023-04-27,141.752390,100.752900,-0.0047622204,0.0298908177,AMZN,AMZN,0
2023-04-28,140.070424,101.739208,-0.0118655170,0.0097893760,AMZN,AMZN,0
2023-05-01,138.670744,102.706406,-0.0099926861,0.0095066355,AMZN,AMZN,0
2023-05-02,136.826893,103.697809,-0.0132966109,0.0096527882,AMZN,AMZN,0
2023-05-03,135.054919,104.769541,-0.0129504834,0.0103351412,AMZN,AMZN,0
2023-05-04,135.283589,103.121574,0.0016931608,-0.0157294462,AMZN,AMZN,0
2023-05-05,135.770229,101.089341,0.0035971878,-0.0197071488,AMZN,AMZN,0
2023-05-08,134.251251,102.959930,-0.0111878610,0.0185043114,AMZN,AMZN,0
2023-05-09,132.988161,103.904574,-0.0094084008,0.0091748723,AMZN,AMZN,0
2023-05-10,131.234741,107.804919,-0.0131847868,0.0375377542,AMZN,AMZN,0
2023-05-11,129.599102,110.847845,-0.0124634542,0.0282262299,AMZN,AMZN,0
2023-05-12,127.950335,111.397734,-0.0127220619,0.0049607570,AMZN,AMZN,0
2023-05-15,126.258112,111.047446,-0.0132256232,-0.0031444855,AMZN,AMZN,0
2023-05-16,125.085675,113.432640,-0.0092860281,0.0214790587,AMZN,AMZN,0
2023-05-17,123.661363,114.995166,-0.0113866976,0.0137749246,AMZN,AMZN,0
2023-05-18,124.098045,114.857842,0.0035312740,-0.0011941731,AMZN,AMZN,0
2023-05-19,124.637541,114.808780,0.0043473387,-0.0004271584,AMZN,AMZN,0
2023-05-22,125.156209,112.894480,0.0041614089,-0.0166738095,AMZN,AMZN,0
2023-05-23,125.559353,111.128967,0.0032211295,-0.0156386124,AMZN,AMZN,0
2023-05-24,125.784715,109.602874,0.0017948615,-0.0137326312,AMZN,AMZN,0
2023-05-25,125.783031,108.391312,-0.0000133832,-0.0110541062,AMZN,AMZN,0
2023-05-26,126.097750,109.573992,0.0025020766,0.0109112046,AMZN,AMZN,0
2023-05-29,126.593700,109.280265,0.0039330576,-0.0026806275,AMZN,AMZN,0
2023-05-30,127.167877,109.785313,0.0045355897,0.0046215813,AMZN,AMZN,0
2023-05-31,127.747302,111.075657,0.0045563787,0.0117533425,AMZN,AMZN,0
2023-06-01,130.034040,111.565007,0.0179004834,0.0044055588,AMZN,AMZN,0
2023-06-02,132.963488,112.017040,0.0225283151,0.0040517465,AMZN,AMZN,0
2023-06-05,134.897644,112.579798,0.0145465201,0.0050238535,AMZN,AMZN,0
2023-06-06,136.338299,113.065944,0.0106796120,0.0043182363,AMZN,AMZN,0
