date,sp500,snp1,sp500Return,snp1Return,top1Ticker,holdingTicker,swapExecuted
2006-04-17,163.983370,295.156305,-0.0127332608,-0.0177253527,NVDA,NVDA,0
2006-04-18,161.806014,292.351177,-0.0132779056,-0.0095038723,NVDA,NVDA,0
2006-04-19,159.688651,288.099963,-0.0130858130,-0.0145414626,NVDA,NVDA,0
2006-04-20,157.733150,286.573182,-0.0122457122,-0.0052994859,NVDA,NVDA,0
2006-04-21,156.024827,285.457043,-0.0108304595,-0.0038947767,NVDA,NVDA,0
2006-04-24,154.564086,284.939671,-0.0093622383,-0.0018124326,NVDA,NVDA,0
2006-04-25,153.433831,281.093595,-0.0073125303,-0.0134978620,NVDA,NVDA,0
2006-04-26,152.662265,278.739354,-0.0050286609,-0.0083752919,NVDA,NVDA,0
2006-04-27,154.635306,289.697741,0.0129242242,0.0393141007,NVDA,NVDA,0
2006-04-28,155.900646,303.856970,0.0081827348,0.0488758699,NVDA,NVDA,0
2006-05-01,158.300933,297.911553,0.0153962654,-0.0195665000,NVDA,NVDA,0
2006-05-02,161.476316,293.610841,0.0200591506,-0.0144362027,NVDA,NVDA,0
2006-05-03,165.476232,290.215052,0.0247709163,-0.0115656144,NVDA,NVDA,0
2006-05-04,170.440541,287.774197,0.0300001338,-0.0084105038,NVDA,NVDA,0
2006-05-05,170.124532,287.764045,-0.0018540737,-0.0000352773,NVDA,NVDA,0
2006-05-08,170.524957,288.774599,0.0023537183,0.0035117450,NVDA,NVDA,0
2006-05-09,171.682602,288.566138,0.0067887127,-0.0007218805,NVDA,NVDA,0
2006-05-10,173.657114,288.793974,0.0115009456,0.0007895434,NVDA,NVDA,0
2006-05-11,174.415932,282.495137,0.0043696332,-0.0218108319,NVDA,NVDA,0
2006-05-12,175.043787,274.912868,0.0035997550,-0.0268403505,NVDA,NVDA,0
2006-05-15,172.817350,278.417064,-0.0127193140,0.0127465689,NVDA,NVDA,0
2006-05-16,170.777161,281.645187,-0.0118054633,0.0115945578,NVDA,NVDA,0
2006-05-17,168.536069,289.291003,-0.0131229036,0.0271469799,NVDA,NVDA,0
2006-05-18,166.300848,297.905184,-0.0132625651,0.0297768717,NVDA,NVDA,0
2006-05-19,164.543202,301.054834,-0.0105690724,0.0105726600,NVDA,NVDA,0
2006-05-22,162.532438,304.063962,-0.0122202824,0.0099952804,NVDA,NVDA,0
2006-05-23,161.616351,307.863755,-0.0056363346,0.0124966909,NVDA,NVDA,0
2006-05-24,160.219886,311.866195,-0.0086406136,0.0130006863,NVDA,NVDA,0
2006-05-25,160.557995,309.981212,0.0021102819,-0.0060442035,NVDA,NVDA,0
2006-05-26,160.225188,309.638376,-0.0020728202,-0.0011059896,NVDA,NVDA,0
2006-05-29,162.769943,319.188872,0.0158823711,0.0308440314,NVDA,NVDA,0
2006-05-30,165.978515,325.790312,0.0197123087,0.0206819225,NVDA,NVDA,0
2006-05-31,167.048512,341.359769,0.0064466013,0.0477898103,NVDA,NVDA,0
2006-06-01,168.901594,354.916363,0.0110930777,0.0397135079,NVDA,NVDA,0
2006-06-02,168.656764,356.655069,-0.0014495418,0.0048989173,NVDA,NVDA,0
2006-06-05,168.982141,355.961677,0.0019292211,-0.0019441534,NVDA,NVDA,0
2006-06-06,167.589140,356.359449,-0.0082434780,0.0011174583,NVDA,NVDA,0
2006-06-07,166.734298,356.046436,-0.0051008187,-0.0008783627,NVDA,NVDA,0
2006-06-08,164.690357,357.330564,-0.0122586706,0.0036066292,NVDA,NVDA,0
2006-06-09,162.943612,359.768017,-0.0106062382,0.0068212857,NVDA,NVDA,0
2006-06-12,168.966873,363.383956,0.0369653086,0.0100507492,NVDA,NVDA,0
2006-06-13,173.722567,367.593049,0.0281457166,0.0115830478,NVDA,NVDA,0
2006-06-14,177.776394,372.227141,0.0233350629,0.0126065802,NVDA,NVDA,0
2006-06-15,181.083536,376.980501,0.0186028217,0.0127700530,NVDA,NVDA,0
2006-06-16,181.898989,392.880773,0.0045031837,0.0421779700,NVDA,NVDA,0
2006-06-19,182.732108,396.037721,0.0045801198,0.0080353841,NVDA,NVDA,0
2006-06-20,183.474938,405.042412,0.0040651295,0.0227369518,NVDA,NVDA,0
2006-06-21,183.995383,414.431390,0.0028366008,0.0231802358,NVDA,NVDA,0
2006-06-22,183.938337,409.033215,-0.0003100366,-0.0130254989,NVDA,NVDA,0
2006-06-23,184.223081,401.180105,0.0015480377,-0.0191991978,NVDA,NVDA,0
2006-06-26,182.165463,404.411838,-0.0111691641,0.0080555662,NVDA,NVDA,0
2006-06-27,180.450048,402.914798,-0.0094167980,-0.0037017699,NVDA,NVDA,0
2006-06-28,179.245087,404.254005,-0.0066775298,0.0033237956,NVDA,NVDA,0
2006-06-29,178.665023,401.786694,-0.0032361527,-0.0061033686,NVDA,NVDA,0
2006-06-30,178.804342,425.862437,0.0007797767,0.0599217046,NVDA,NVDA,0
2006-07-03,179.721710,446.343258,0.0051305695,0.0480925740,NVDA,NVDA,0
2006-07-04,181.326326,454.605565,0.0089283402,0.0185111062,NVDA,NVDA,0
2006-07-05,183.806867,458.173479,0.0136799807,0.0078483723,NVDA,NVDA,0
2006-07-06,187.177846,454.867926,0.0183397868,-0.0072146328,NVDA,NVDA,0
2006-07-07,191.496675,477.595117,0.0230734003,0.0499643752,NVDA,NVDA,0
2006-07-10,192.380641,480.965201,0.0046160933,0.0070563614,NVDA,NVDA,0
2006-07-11,193.207751,485.769590,0.0042993409,0.0099890574,NVDA,NVDA,0
2006-07-12,193.924273,488.360754,0.0037085557,0.0053341426,NVDA,NVDA,0
2006-07-13,194.790330,492.877168,0.0044659533,0.0092481089,NVDA,NVDA,0
2006-07-14,194.866325,492.257732,0.0003901397,-0.0012567754,NVDA,NVDA,0
2006-07-17,194.622449,493.739197,-0.0012515033,0.0030095311,NVDA,NVDA,0
2006-07-18,195.293141,488.842910,0.0034461154,-0.0099167465,NVDA,NVDA,0
2006-07-19,195.709935,485.299102,0.0021341952,-0.0072493812,NVDA,NVDA,0
2006-07-20,194.160390,469.325320,-0.0079175574,-0.0329153328,NVDA,NVDA,0
2006-07-21,192.232930,455.798561,-0.0099271523,-0.0288217117,NVDA,NVDA,0
2006-07-24,194.090939,438.430151,0.0096654022,-0.0381054523,NVDA,NVDA,0
2006-07-25,195.074160,422.359843,0.0050657740,-0.0366542026,NVDA,NVDA,0
2006-07-26,198.643865,408.103564,0.0182992244,-0.0337538710,NVDA,NVDA,0
2006-07-27,201.336557,394.361324,0.0135553720,-0.0336734116,NVDA,NVDA,0
2006-07-28,199.986700,383.791032,-0.0067044790,-0.0268035718,NVDA,NVDA,0
2006-07-31,198.178344,371.557093,-0.0090423831,-0.0318765645,NVDA,NVDA,0
2006-08-01,198.306118,363.910068,0.0006447412,-0.0205810226,NVDA,NVDA,0
2006-08-02,197.645030,354.586266,-0.0033336699,-0.0256211706,NVDA,NVDA,0
2006-08-03,198.546218,357.170998,0.0045596246,0.0072894315,NVDA,NVDA,0
2006-08-04,199.341393,359.981763,0.0040049896,0.0078695207,NVDA,NVDA,0
2006-08-07,199.901864,361.392942,0.0028116109,0.0039201396,NVDA,NVDA,0
2006-08-08,200.214151,364.267319,0.0015622026,0.0079536073,NVDA,NVDA,0
2006-08-09,200.162612,366.943206,-0.0002574158,0.0073459430,NVDA,NVDA,0
2006-08-10,199.686410,370.772833,-0.0023790766,0.0104365652,NVDA,NVDA,0
2006-08-11,198.755940,372.904941,-0.0046596578,0.0057504439,NVDA,NVDA,0
2006-08-14,197.383576,375.633582,-0.0069047683,0.0073172567,NVDA,NVDA,0
2006-08-15,195.673839,375.704265,-0.0086620061,0.0001881691,NVDA,NVDA,0
2006-08-16,193.607545,375.114570,-0.0105598858,-0.0015695714,NVDA,NVDA,0
2006-08-17,198.091081,361.466554,0.0231578561,-0.0363835945,NVDA,NVDA,0
2006-08-18,203.657575,349.352857,0.0281006829,-0.0335126350,NVDA,NVDA,0
2006-08-21,207.880111,356.475987,0.0207335041,0.0203895000,NVDA,NVDA,0
2006-08-22,211.211489,367.213565,0.0160254771,0.0301214603,NVDA,NVDA,0
2006-08-23,213.608440,381.045739,0.0113485838,0.0376679280,NVDA,NVDA,0
2006-08-24,215.015072,399.117637,0.0065850953,0.0474271092,NVDA,NVDA,0
2006-08-25,215.770806,394.632632,0.0035147984,-0.0112372992,NVDA,NVDA,0
2006-08-28,216.079190,392.433973,0.0014292186,-0.0055714077,NVDA,NVDA,0
2006-08-29,222.487680,395.625672,0.0296580623,0.0081330842,NVDA,NVDA,0
2006-08-30,228.152305,401.758069,0.0254603961,0.0155005050,NVDA,NVDA,0
2006-08-31,225.746564,404.678081,-0.0105444495,0.0072680855,NVDA,NVDA,0
2006-09-01,223.045676,406.207248,-0.0119642493,0.0037787245,NVDA,NVDA,0
2006-09-04,220.480400,410.907816,-0.0115011226,0.0115718468,NVDA,NVDA,0
2006-09-05,218.396477,410.747132,-0.0094517386,-0.0003910477,NVDA,NVDA,0
2006-09-06,215.495167,418.866814,-0.0132846039,0.0197680815,NVDA,NVDA,0
2006-09-07,212.740321,421.680084,-0.0127837926,0.0067163818,NVDA,NVDA,0
2006-09-08,210.103948,423.436076,-0.0123924478,0.0041642760,NVDA,NVDA,0
2006-09-11,207.339719,422.099898,-0.0131564808,-0.0031555608,NVDA,NVDA,0
2006-09-12,205.416416,423.894162,-0.0092760967,0.0042508049,NVDA,NVDA,0
2006-09-13,203.140016,421.690293,-0.0110818805,-0.0051991018,NVDA,NVDA,0
2006-09-14,202.045867,418.864325,-0.0053861806,-0.0067015259,NVDA,NVDA,0
2006-09-15,200.587918,440.507938,-0.0072159282,0.0516721330,NVDA,NVDA,0
2006-09-18,200.779839,445.046219,0.0009567930,0.0103023814,NVDA,NVDA,0
2006-09-19,201.300527,450.214376,0.0025933271,0.0116126301,NVDA,NVDA,0
2006-09-20,200.750437,478.183191,-0.0027326839,0.0621233271,NVDA,NVDA,0
2006-09-21,200.634181,480.046940,-0.0005791051,0.0038975626,NVDA,NVDA,0
2006-09-22,199.178390,482.884395,-0.0072559469,0.0059107871,NVDA,NVDA,0
2006-09-25,198.177760,484.029433,-0.0050237887,0.0023712462,NVDA,NVDA,0
2006-09-26,196.032098,486.176190,-0.0108269575,0.0044351788,NVDA,NVDA,0
2006-09-27,194.197613,487.120158,-0.0093580855,0.0019416178,NVDA,NVDA,0
2006-09-28,191.656624,490.534575,-0.0130845512,0.0070093941,NVDA,NVDA,0
2006-09-29,189.315338,493.725989,-0.0122160429,0.0065059911,NVDA,NVDA,0
2006-10-02,194.281493,499.610701,0.0262321842,0.0119189838,NVDA,NVDA,0
2006-10-03,200.511041,501.765227,0.0320645462,0.0043124093,NVDA,NVDA,0
2006-10-04,200.908017,497.600254,0.0019798209,-0.0083006411,NVDA,NVDA,0
2006-10-05,201.651738,489.834091,0.0037017985,-0.0156072332,NVDA,NVDA,0
2006-10-06,203.305763,517.142347,0.0082023821,0.0557500127,NVDA,NVDA,0
2006-10-09,205.766474,541.791921,0.0121035001,0.0476649685,NVDA,NVDA,0
2006-10-10,209.218841,559.257648,0.0167780813,0.0322369642,NVDA,NVDA,0
2006-10-11,213.711705,574.233879,0.0214744718,0.0267787684,NVDA,NVDA,0
2006-10-12,214.171727,556.640650,0.0021525383,-0.0306377414,NVDA,NVDA,0
2006-10-13,214.267374,537.976026,0.0004465868,-0.0335308311,NVDA,NVDA,0
2006-10-16,213.418482,544.588456,-0.0039618312,0.0122913089,NVDA,NVDA,0
2006-10-17,213.050579,551.133821,-0.0017238584,0.0120189202,NVDA,NVDA,0
2006-10-18,213.123031,571.140093,0.0003400705,0.0363002083,NVDA,NVDA,0
2006-10-19,213.563399,574.281092,0.0020662621,0.0054995234,NVDA,NVDA,0
2006-10-20,214.246679,575.682954,0.0031994204,0.0024410743,NVDA,NVDA,0
2006-10-23,215.137303,573.983166,0.0041570062,-0.0029526468,NVDA,NVDA,0
2006-10-24,216.124945,571.549659,0.0045907497,-0.0042396826,NVDA,NVDA,0
2006-10-25,217.092002,566.244569,0.0044745277,-0.0092819421,NVDA,NVDA,0
2006-10-26,214.402967,578.859848,-0.0123866143,0.0222788534,NVDA,NVDA,0
2006-10-27,211.576616,596.319894,-0.0131824242,0.0301628211,NVDA,NVDA,0
2006-10-30,212.224004,603.276824,0.0030598278,0.0116664394,NVDA,NVDA,0
2006-10-31,213.110729,609.749561,0.0041782509,0.0107292979,NVDA,NVDA,0
2006-11-01,219.059021,617.241168,0.0279117400,0.0122863676,NVDA,NVDA,0
2006-11-02,227.008994,625.184723,0.0362914689,0.0128694510,NVDA,NVDA,0
2006-11-03,227.899659,629.879950,0.0039234761,0.0075101433,NVDA,NVDA,0
2006-11-06,228.542279,634.941586,0.0028197510,0.0080358738,NVDA,NVDA,0
2006-11-07,229.594495,649.837342,0.0046040314,0.0234600420,NVDA,NVDA,0
2006-11-08,230.632747,665.210979,0.0045221153,0.0236576692,NVDA,NVDA,0
2006-11-09,230.997549,688.153819,0.0015817414,0.0344895689,NVDA,NVDA,0
2006-11-10,232.195303,702.555099,0.0051851372,0.0209274138,NVDA,NVDA,0
2006-11-13,231.880836,696.600175,-0.0013543205,-0.0084760949,NVDA,NVDA,0
2006-11-14,230.712603,690.530461,-0.0050380749,-0.0087133392,NVDA,NVDA,0
2006-11-15,232.427289,696.642219,0.0074321305,0.0088508159,NVDA,NVDA,0
2006-11-16,233.097281,701.942486,0.0028825877,0.0076083045,NVDA,NVDA,0
2006-11-17,230.306415,698.443003,-0.0119729686,-0.0049854260,NVDA,NVDA,0
2006-11-20,227.307576,694.239548,-0.0130210829,-0.0060183223,NVDA,NVDA,0
2006-11-21,225.570644,698.763636,-0.0076413259,0.0065166093,NVDA,NVDA,0
2006-11-22,223.270911,703.795333,-0.0101951790,0.0072008569,NVDA,NVDA,0
2006-11-23,220.582649,681.487789,-0.0120403631,-0.0316960664,NVDA,NVDA,0
2006-11-24,218.250928,663.601561,-0.0105707329,-0.0262458534,NVDA,NVDA,0
2006-11-27,224.092687,688.905072,0.0267662492,0.0381305779,NVDA,NVDA,0
2006-11-28,229.036205,720.392396,0.0220601471,0.0457063322,NVDA,NVDA,0
2006-11-29,229.560822,732.874551,0.0022905451,0.0173268832,NVDA,NVDA,0
2006-11-30,236.807808,750.941275,0.0315689132,0.0246518641,NVDA,NVDA,0
2006-12-01,238.687195,747.579457,0.0079363395,-0.0044768050,NVDA,NVDA,0
2006-12-04,239.677378,749.416074,0.0041484517,0.0024567513,NVDA,NVDA,0
2006-12-05,243.834345,733.300239,0.0173440133,-0.0215045216,NVDA,NVDA,0
2006-12-06,246.904256,720.886492,0.0125901503,-0.0169286016,NVDA,NVDA,0
2006-12-07,247.394210,717.951536,0.0019843878,-0.0040713145,NVDA,NVDA,0
2006-12-08,248.220078,713.671022,0.0033382661,-0.0059621218,NVDA,NVDA,0
2006-12-11,248.495841,728.835727,0.0011109643,0.0212488729,NVDA,NVDA,0
2006-12-12,248.290634,744.219345,-0.0008257982,0.0211071129,NVDA,NVDA,0
2006-12-13,249.199153,747.937263,0.0036590945,0.0049957289,NVDA,NVDA,0
2006-12-14,249.798275,751.990608,0.0024041906,0.0054193656,NVDA,NVDA,0
2006-12-15,247.917113,740.873515,-0.0075307253,-0.0147835539,NVDA,NVDA,0
2006-12-18,245.630437,732.567696,-0.0092235518,-0.0112108462,NVDA,NVDA,0
2006-12-19,244.889961,715.939687,-0.0030145930,-0.0226982549,NVDA,NVDA,0
2006-12-20,243.599119,719.611712,-0.0052711081,0.0051289585,NVDA,NVDA,0
2006-12-21,240.399155,776.970560,-0.0131361894,0.0797080526,NVDA,NVDA,0
2006-12-22,237.211748,823.417880,-0.0132588131,0.0597800256,NVDA,NVDA,0
2006-12-25,237.980753,875.862970,0.0032418536,0.0636919496,NVDA,NVDA,0
2006-12-26,247.267707,878.189758,0.0390239697,0.0026565654,NVDA,NVDA,0
2006-12-27,254.345318,887.220068,0.0286232700,0.0102828691,NVDA,NVDA,0
2006-12-28,260.349617,896.851210,0.0236068809,0.0108554146,NVDA,NVDA,0
2006-12-29,261.343409,911.702930,0.0038171437,0.0165598489,NVDA,NVDA,0
2007-01-01,262.513441,934.108775,0.0044769906,0.0245758174,NVDA,NVDA,0
2007-01-02,263.718963,970.937920,0.0045922310,0.0394270415,NVDA,NVDA,0
2007-01-03,264.843845,1016.333335,0.0042654556,0.0467541886,NVDA,NVDA,0
2007-01-04,265.185052,1031.953444,0.0012883327,0.0153690804,NVDA,NVDA,0
2007-01-05,264.644752,1067.997358,-0.0020374429,0.0349278491,NVDA,NVDA,0
2007-01-08,263.534445,1043.498223,-0.0041954654,-0.0229393216,NVDA,NVDA,0
2007-01-09,261.932352,1012.515129,-0.0060792513,-0.0296915637,NVDA,NVDA,0
2007-01-10,259.774052,983.130087,-0.0082399146,-0.0290218299,NVDA,NVDA,0
2007-01-11,257.123324,949.748209,-0.0102039756,-0.0339546915,NVDA,NVDA,0
2007-01-12,254.091024,914.443001,-0.0117931750,-0.0371732292,NVDA,NVDA,0
2007-01-15,250.826687,881.375972,-0.0128471140,-0.0361608423,NVDA,NVDA,0
2007-01-16,247.500600,849.144361,-0.0132604996,-0.0365696498,NVDA,NVDA,0
2007-01-17,244.251522,820.408431,-0.0131275590,-0.0338410418,NVDA,NVDA,0
2007-01-18,245.196214,801.066115,0.0038677020,-0.0235764473,NVDA,NVDA,0
2007-01-19,246.305294,786.392977,0.0045232344,-0.0183170122,NVDA,NVDA,0
2007-01-22,244.615904,792.310346,-0.0068589260,0.0075246965,NVDA,NVDA,0
2007-01-23,243.500732,799.924769,-0.0045588688,0.0096104045,NVDA,NVDA,0
2007-01-24,240.947844,811.657867,-0.0104841093,0.0146677523,NVDA,NVDA,0
2007-01-25,238.882584,827.257611,-0.0085713978,0.0192196059,NVDA,NVDA,0
2007-01-26,235.786232,816.662704,-0.0129618136,-0.0128072653,NVDA,NVDA,0
2007-01-29,232.956907,803.705310,-0.0119995362,-0.0158662734,NVDA,NVDA,0
2007-01-30,229.919617,801.456346,-0.0130379918,-0.0027982441,NVDA,NVDA,0
2007-01-31,226.862363,798.754753,-0.0132970556,-0.0033708549,NVDA,NVDA,0
2007-02-01,224.536196,816.307455,-0.0102536465,0.0219750827,NVDA,NVDA,0
2007-02-02,221.830103,841.090032,-0.0120519247,0.0303593663,NVDA,NVDA,0
2007-02-05,221.641778,854.535018,-0.0008489603,0.0159851927,NVDA,NVDA,0
2007-02-06,222.398075,863.101371,0.0034122504,0.0100245775,NVDA,NVDA,0
2007-02-07,220.658405,896.104450,-0.0078223244,0.0382377788,NVDA,NVDA,0
2007-02-08,219.629422,923.496002,-0.0046632410,0.0305673650,NVDA,NVDA,0
2007-02-09,217.032757,914.087701,-0.0118229401,-0.0101877009,NVDA,NVDA,0
2007-02-12,214.878016,900.264954,-0.0099281803,-0.0151219045,NVDA,NVDA,0
2007-02-13,212.020736,909.162383,-0.0132972176,0.0098831230,NVDA,NVDA,0
2007-02-14,209.279361,911.515143,-0.0129297508,0.0025878321,NVDA,NVDA,0
2007-02-15,206.727885,890.901266,-0.0121917216,-0.0226149582,NVDA,NVDA,0
2007-02-16,204.050865,870.331270,-0.0129494883,-0.0230889740,NVDA,NVDA,0
2007-02-19,201.732611,842.052308,-0.0113611586,-0.0324921821,NVDA,NVDA,0
2007-02-20,199.785721,815.026535,-0.0096508420,-0.0320951229,NVDA,NVDA,0
2007-02-21,198.269811,784.486584,-0.0075876833,-0.0374711123,NVDA,NVDA,0
2007-02-22,197.204845,756.723049,-0.0053712947,-0.0353907083,NVDA,NVDA,0
2007-02-23,196.514691,730.458502,-0.0034996796,-0.0347082685,NVDA,NVDA,0
2007-02-26,196.261461,707.924805,-0.0012886055,-0.0308487023,NVDA,NVDA,0
2007-02-27,196.394562,691.049502,0.0006781793,-0.0238377050,NVDA,NVDA,0
2007-02-28,196.860779,678.500008,0.0023738813,-0.0181600507,NVDA,NVDA,0
2007-03-01,196.216961,691.619660,-0.0032704251,0.0193362583,NVDA,NVDA,0
2007-03-02,194.901090,714.129488,-0.0067062001,0.0325465423,NVDA,NVDA,0
2007-03-05,195.751120,714.604737,0.0043613370,0.0006654938,NVDA,NVDA,0
2007-03-06,196.654863,717.794723,0.0046167947,0.0044639869,NVDA,NVDA,0
2007-03-07,197.521663,717.673358,0.0044077267,-0.0001690809,NVDA,NVDA,0
2007-03-08,198.245613,718.415476,0.0036651630,0.0010340607,NVDA,NVDA,0
2007-03-09,203.251173,704.963365,0.0252492888,-0.0187246956,NVDA,NVDA,0
2007-03-12,209.254037,694.927155,0.0295342134,-0.0142364986,NVDA,NVDA,0
2007-03-13,209.507883,687.112354,0.0012131029,-0.0112454960,NVDA,NVDA,0
2007-03-14,210.232577,681.641482,0.0034590296,-0.0079621215,NVDA,NVDA,0
2007-03-15,209.130150,668.174596,-0.0052438460,-0.0197565529,NVDA,NVDA,0
2007-03-16,207.568771,656.871920,-0.0074660667,-0.0169157527,NVDA,NVDA,0
2007-03-19,210.689273,648.383861,0.0150335847,-0.0129219395,NVDA,NVDA,0
2007-03-20,212.865445,644.209378,0.0103288209,-0.0064382883,NVDA,NVDA,0
2007-03-21,218.073290,626.434133,0.0244654307,-0.0275923422,NVDA,NVDA,0
2007-03-22,222.387908,611.658208,0.0197851742,-0.0235873562,NVDA,NVDA,0
2007-03-23,221.929521,589.438576,-0.0020612047,-0.0363268759,NVDA,NVDA,0
2007-03-26,220.659263,570.074386,-0.0057236998,-0.0328519224,NVDA,NVDA,0
2007-03-27,222.091480,549.134733,0.0064906261,-0.0367314385,NVDA,NVDA,0
2007-03-28,222.534858,529.948447,0.0019963758,-0.0349391234,NVDA,NVDA,0
2007-03-29,219.809603,519.441925,-0.0122464151,-0.0198255543,NVDA,NVDA,0
2007-03-30,216.924742,507.676660,-0.0131243642,-0.0226498180,NVDA,NVDA,0
2007-04-02,217.811306,503.510632,0.0040869630,-0.0082060664,NVDA,NVDA,0
2007-04-03,218.482552,501.648115,0.0030817786,-0.0036990614,NVDA,NVDA,0
2007-04-04,219.468144,493.317017,0.0045110785,-0.0166074549,NVDA,NVDA,0
2007-04-05,220.471455,486.001393,0.0045715567,-0.0148294568,NVDA,NVDA,0
2007-04-06,220.045325,473.896927,-0.0019328096,-0.0249062373,NVDA,NVDA,0
2007-04-09,219.125195,463.777175,-0.0041815502,-0.0213543313,NVDA,NVDA,0
2007-04-10,219.477261,452.828084,0.0016066877,-0.0236085162,NVDA,NVDA,0
2007-04-11,219.511178,442.371143,0.0001545381,-0.0230925189,NVDA,NVDA,0
2007-04-12,223.546335,437.059168,0.0183824646,-0.0120079602,NVDA,NVDA,0
2007-04-13,228.505126,428.734564,0.0221823865,-0.0190468595,NVDA,NVDA,0
2007-04-16,230.404893,449.295969,0.0083138916,0.0479583574,NVDA,NVDA,0
2007-04-17,233.400359,468.117531,0.0130008804,0.0418912334,NVDA,NVDA,0
2007-04-18,237.550085,480.698998,0.0177794340,0.0268767269,NVDA,NVDA,0
2007-04-19,242.886203,490.105340,0.0224631267,0.0195680501,NVDA,NVDA,0
2007-04-20,241.166344,492.249271,-0.0070809265,0.0043744290,NVDA,NVDA,0
2007-04-23,240.279488,491.658995,-0.0036773600,-0.0011991406,NVDA,NVDA,0
2007-04-24,240.323226,485.059732,0.0001820274,-0.0134224407,NVDA,NVDA,0
2007-04-25,241.413820,475.410350,0.0045380312,-0.0198931818,NVDA,NVDA,0
2007-04-26,238.209555,468.614871,-0.0132729134,-0.0142939235,NVDA,NVDA,0
2007-04-27,235.179981,471.265613,-0.0127181049,0.0056565465,NVDA,NVDA,0
2007-04-30,232.069571,481.155274,-0.0132256567,0.0209853230,NVDA,NVDA,0
2007-05-01,229.111090,491.424965,-0.0127482537,0.0213438194,NVDA,NVDA,0
2007-05-02,226.453113,494.093317,-0.0116012560,0.0054298260,NVDA,NVDA,0
2007-05-03,224.192517,496.521730,-0.0099826250,0.0049148866,NVDA,NVDA,0
2007-05-04,222.405928,502.227360,-0.0079689952,0.0114911983,NVDA,NVDA,0
2007-05-07,221.032269,509.933197,-0.0061763579,0.0153433241,NVDA,NVDA,0
2007-05-08,220.163601,511.806497,-0.0039300498,0.0036736188,NVDA,NVDA,0
2007-05-09,219.796275,513.945217,-0.0016684259,0.0041787671,NVDA,NVDA,0
2007-05-10,219.871943,544.515570,0.0003442683,0.0594817346,NVDA,NVDA,0
2007-05-11,220.331016,586.266479,0.0020879079,0.0766753263,NVDA,NVDA,0
2007-05-14,218.390097,568.130370,-0.0088091029,-0.0309349233,NVDA,NVDA,0
2007-05-15,216.057228,549.720735,-0.0106821205,-0.0324038919,NVDA,NVDA,0
2007-05-16,215.108059,531.090132,-0.0043931359,-0.0338910332,NVDA,NVDA,0
2007-05-17,213.678634,511.458164,-0.0066451477,-0.0369654157,NVDA,NVDA,0
2007-05-18,213.592686,496.541573,-0.0004022320,-0.0291648309,NVDA,NVDA,0
2007-05-21,213.050443,480.126364,-0.0025386787,-0.0330590845,NVDA,NVDA,0
2007-05-22,213.682028,472.384324,0.0029644893,-0.0161250030,NVDA,NVDA,0
2007-05-23,213.989788,461.848295,0.0014402685,-0.0223039350,NVDA,NVDA,0
2007-05-24,212.282917,457.742290,-0.0079764118,-0.0088903774,NVDA,NVDA,0
2007-05-25,211.261641,455.921174,-0.0048109207,-0.0039784741,NVDA,NVDA,0
2007-05-28,212.237107,478.693403,0.0046173353,0.0499477335,NVDA,NVDA,0
2007-05-29,213.150857,492.606691,0.0043053288,0.0290651349,NVDA,NVDA,0
2007-05-30,213.911970,493.988597,0.0035707712,0.0028052918,NVDA,NVDA,0
2007-05-31,214.844861,499.826540,0.0043610952,0.0118179721,NVDA,NVDA,0
2007-06-01,215.050265,498.810565,0.0009560576,-0.0020326563,NVDA,NVDA,0
2007-06-04,215.541573,503.314404,0.0022846188,0.0090291573,NVDA,NVDA,0
2007-06-05,214.849788,501.507957,-0.0032095182,-0.0035891020,NVDA,NVDA,0
2007-06-06,214.631008,503.896292,-0.0010182936,0.0047623062,NVDA,NVDA,0
2007-06-07,217.140198,506.938174,0.0116907136,0.0060367238,NVDA,NVDA,0
2007-06-08,218.642465,511.869759,0.0069184227,0.0097281775,NVDA,NVDA,0
2007-06-11,217.859052,507.279136,-0.0035830806,-0.0089683405,NVDA,NVDA,0
2007-06-12,216.574237,502.943076,-0.0058974598,-0.0085476812,NVDA,NVDA,0
2007-06-13,214.913708,506.506026,-0.0076672486,0.0070842016,NVDA,NVDA,0
2007-06-14,212.827041,509.968311,-0.0097093260,0.0068356239,NVDA,NVDA,0
2007-06-15,210.397494,495.925810,-0.0114155951,-0.0275360265,GOOGL,NVDA,0
2007-06-18,207.742758,488.168509,-0.0126177154,-0.0156420597,GOOGL,GOOGL,1
2007-06-19,204.992233,491.827665,-0.0132400503,0.0074956834,GOOGL,GOOGL,0
2007-06-20,202.279065,494.923934,-0.0132354706,0.0062954329,GOOGL,GOOGL,0
2007-06-21,199.735966,502.111356,-0.0125722308,0.0145222770,GOOGL,GOOGL,0
2007-06-22,197.517240,509.831336,-0.0111082939,0.0153750360,GOOGL,GOOGL,0
2007-06-25,198.071903,508.777747,0.0028081784,-0.0020665440,GOOGL,GOOGL,0
2007-06-26,204.780880,505.721843,0.0338714190,-0.0060063634,GOOGL,GOOGL,0
2007-06-27,210.351544,500.656402,0.0272030472,-0.0100162593,GOOGL,GOOGL,0
2007-06-28,215.238575,494.124501,0.0232326858,-0.0130466738,GOOGL,GOOGL,0
2007-06-29,216.109283,497.000900,0.0040453173,0.0058212027,GOOGL,GOOGL,0
2007-07-02,217.095374,496.432299,0.0045629261,-0.0011440652,GOOGL,GOOGL,0
